step,population,ai_generation,U_sys,integral_U_sys,u_sys_tail_estimate,u_sys_total_estimate,L_t,H_N,H_E,Theta_tech,Psi_inst,resource_level,constraint_level,runaway_term
163,93,2,105.71694767214487,34827.878780716266,156.74326323078438,34984.62204394705,1.3018722276589474,0.9587663432517026,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
164,92,2,105.80490204482246,34933.63970557475,155.18364250806457,35088.82334808281,1.3031666064174061,0.9664582266867681,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
165,88,2,101.37280093319309,35037.22855706376,153.63953845156516,35190.868095515325,1.2479582245485925,0.9566933183364725,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
166,86,2,100.6388477987483,35138.234381429735,152.1108003708999,35290.345181800636,1.2389748728323757,0.9651394239784068,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
167,84,2,98.81644180848517,35237.96202623335,150.5972721725564,35388.559298405904,1.2163839355949948,0.9607446275813847,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
168,85,2,100.83257017677538,35337.786532225975,149.098804568777,35486.88533679475,1.241772910343882,0.9636382879789619,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
169,82,2,96.77635162507471,35436.5909931269,147.61524670909063,35584.20623983599,1.1912554954247363,0.9639763235271849,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
170,81,2,94.54894766917661,35532.25364277403,146.14644996089842,35678.400092734926,1.163596479775327,0.9588934019281856,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
171,78,2,90.46831239212753,35624.76227280468,144.69226873588602,35769.45454154057,1.112770181122843,0.9614325060830127,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
172,77,2,89.38150199749025,35714.687179999484,143.25255645779643,35857.93973645728,1.0993649825188294,0.9598971006168832,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
173,76,2,89.07439418023871,35803.915128088345,141.82716983830386,35945.74229792665,1.0957042978549345,0.9612828246656026,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
174,78,2,90.3026820203365,35893.60366618863,140.4159667189424,36034.01963290758,1.111234329135483,0.9697745783330758,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
175,75,2,89.8753384793418,35983.69267643847,139.01880513833652,36122.71148157681,1.1060671620196443,0.9766696405220966,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
176,75,2,88.74156401606264,36073.00112768617,137.63554432841272,36210.63667201458,1.0920678582787589,0.9702057387113874,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
177,75,2,87.48802686066189,36161.11592312453,136.26604661013192,36297.38196973466,1.0765698012536458,0.9574423866980986,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
178,79,2,89.47822672089254,36249.59904991531,134.91017565765745,36384.50922557297,1.1016168559514592,0.9452667123455648,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
179,79,2,90.70397233623696,36339.69014944388,133.56779830969413,36473.25794775358,1.1171065014831014,0.9597063765353373,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
180,79,2,90.58411200982006,36430.33419161691,132.2387773104671,36562.57296892737,1.1157743649148977,0.9687018301100059,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
181,78,2,87.65187731638528,36519.45218628001,130.92297695794696,36650.37516323796,1.0792858352183161,0.9404941971855687,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
182,80,2,91.51889190827755,36609.03757089234,129.6202735059744,36738.657844398316,1.1277864618832902,0.9621046703585241,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
183,78,2,90.65079448659064,36700.122414089776,128.33053104652052,36828.4529451363,1.117096427868332,0.9715609851762186,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
184,74,2,87.00051702547867,36788.948069845814,127.0536204465551,36916.00169029237,1.0716274629825506,0.9658768407698312,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
185,70,2,82.18535659608958,36873.5410066566,125.7894151801564,36999.330421836756,1.0115958368570057,0.9585731190294884,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
186,69,2,81.96968943603636,36955.61852967266,124.53779072220765,37080.15632039487,1.009056434794719,0.9721701942082851,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
187,71,2,82.23894978420188,37037.72284928278,123.29861751427877,37161.02146679706,1.0125771068638,0.9542838406204625,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
188,71,2,82.21802057537116,37119.95133446257,122.0717759551493,37242.023110417715,1.0124688451513362,0.9564807628971228,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
189,69,2,80.04283304697182,37201.08176127374,120.85714145506823,37321.938902728805,0.9854307622787263,0.9560595501365525,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
190,69,2,80.47091423635152,37281.3386349154,119.6545935766284,37400.99322849203,0.9909321031517114,0.9655848717518442,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
191,70,2,81.17572277105216,37362.161953419105,118.46401042194894,37480.625963841056,0.9998910557986243,0.9648812559481315,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
192,70,2,78.40257154953785,37441.9511005794,117.28527189801649,37559.23637247741,0.9653739366162176,0.9410308287744144,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
193,70,2,78.38441694211322,37520.34459482523,116.11826440812294,37636.46285923335,0.9652928758943822,0.9467300556062656,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
194,68,2,76.45963870156822,37597.76662264707,114.96286881877506,37712.72949146584,0.9413775080527294,0.9523298807358949,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
195,70,2,77.62748054680092,37674.810182271256,113.81896871357522,37788.62915098483,0.9561185597064465,0.9466550943294656,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
196,67,2,73.67369238428883,37750.460768736804,112.6864508745737,37863.147219611375,0.906837648898356,0.9443980789262869,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
197,65,2,73.06223331397368,37823.828731585934,111.56520326421948,37935.39393485015,0.8993345368764263,0.9614576780583852,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
198,66,2,73.03990718851485,37896.87980183718,110.4551102405023,38007.334912077684,0.8991942273083471,0.9521298310980133,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
199,67,2,74.44621730374239,37970.62286408331,109.35606409471046,38079.97892817802,0.9169105246322821,0.9596746635028913,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
200,69,2,73.12696818381404,38044.40945682709,108.26795126473256,38152.67740809182,0.9005558984904027,0.9356345681196994,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
201,67,2,71.78065520782397,38116.86326852291,107.19066738173403,38224.053935904645,0.8838616024118355,0.9386723139300115,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
202,63,2,68.4703702534963,38186.98878125357,106.12410296384034,38293.11288421741,0.8426162519257068,0.9459427114749961,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
203,60,2,65.24032460261355,38253.84412868162,105.06815080836932,38358.912279489996,0.8023725708784735,0.9502166096356406,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
204,60,2,65.76423223844222,38319.34640710215,104.02270559504348,38423.3691126972,0.8090521111353378,0.9551709159799661,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
205,62,2,67.40032140811675,38385.928683925435,102.98766193847733,38488.91634586391,0.8296326618290663,0.9489462920982497,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
206,59,2,62.58595584558594,38450.921822552285,101.96291613926597,38552.88473869155,0.769581044251836,0.9290099521303882,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
207,53,2,57.16978380657372,38510.799692378365,100.94836951077524,38611.74806188914,0.702005530619143,0.9476879067049222,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
208,51,2,55.16174335295212,38566.965455958125,99.94391688469464,38666.90937284282,0.677030515292987,0.9539590865940496,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
209,50,2,53.66267108748798,38621.37766317835,98.94945760843827,38720.32712078679,0.6584163768621969,0.9439486362234618,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
210,49,2,52.89359972628177,38674.655798585234,97.96489422329637,38772.62069280853,0.6489260300761845,0.9464070456019658,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
211,49,2,53.62001200950162,38727.91260445313,96.99012883702744,38824.90273329016,0.6581280417771206,0.9706227398420085,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
212,47,2,50.6255610954515,38780.03539100561,96.02505931544222,38876.06045032105,0.6208179555020792,0.9459167488767902,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
213,46,2,49.65941477369275,38830.17787894018,95.06959424640351,38925.24747318658,0.6088605277854231,0.949474810130633,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
214,46,2,47.39850071940921,38878.70683668673,94.12363396492196,38972.83047065165,0.5807172882699151,0.9195924383530464,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
215,47,2,47.359069287667005,38926.08562169027,93.18708726962743,39019.2727089599,0.5803414682876933,0.9068602014194688,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
216,47,2,48.95158973960875,38974.24095120391,92.2598622076645,39066.50081341157,0.6003639157294633,0.9355332593838405,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
217,43,2,43.6947232983547,39020.564107722894,91.34186007312276,39111.90596779602,0.5347676754995632,0.9179734204742639,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
218,39,2,41.65285673626403,39063.237897740204,90.4329943513586,39153.67089209156,0.5093578812727536,0.932691774103344,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
219,37,2,38.62599774453334,39103.3773249806,89.533170159155,39192.91049513976,0.47163453044117654,0.9194532223055345,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
220,38,2,39.32524153797194,39142.35294462185,88.64230037098416,39230.99524499284,0.48048645843886856,0.9215926274895314,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
221,37,2,37.144538848085446,39180.58783481488,87.76029368495878,39268.34812849984,0.45333786181425906,0.9054590314549504,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
222,37,2,37.14243569154915,39217.7313220847,86.88706446809621,39304.61838655279,0.45342072468003364,0.9099427803321992,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
223,36,2,36.74771156871944,39254.676395714836,86.02252479374708,39340.698920508585,0.4485947227015132,0.926599979223121,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
224,34,2,35.40366873158143,39290.75208586499,85.16658741222402,39375.918673277214,0.43190113156803767,0.9437094549562591,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
225,30,2,31.587964441294577,39324.247902451425,84.31916396954905,39408.567066420976,0.38431064304545326,0.9152104794098926,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
226,28,2,29.291792621416096,39354.68778098278,83.48017326383088,39438.16795424661,0.355713300273237,0.8993389888798989,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
227,29,2,30.463971866266295,39384.56566322662,82.64953341646687,39467.21519664308,0.3704694008693692,0.9276885497270525,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
228,27,2,28.24609243432587,39413.92069537692,81.82715424171393,39495.74784961863,0.34284864576587865,0.8862644876682803,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
229,27,2,27.679893213802067,39441.88368820098,81.01295928190399,39522.896647482885,0.3358729167365372,0.8684597206548205,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
230,27,2,28.423031481304143,39469.93515054853,80.2068692437032,39550.142019792234,0.34526292047483326,0.9057282752250942,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
231,27,2,27.354980776118083,39497.82415667724,79.40879564237294,39577.23295231962,0.33201201988985146,0.8750993524650554,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
232,26,2,27.297682342577797,39525.15048823659,78.61866720016583,39603.769155436756,0.33139454433240884,0.9120731506541334,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
233,25,2,24.94056754077021,39551.269613178265,77.83639673500674,39629.106009913274,0.3020283243594687,0.884606660519697,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
234,25,2,24.865438678731618,39576.172616288015,77.06191176834766,39653.23452805636,0.301186021556628,0.886580548396253,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
235,24,2,22.84610710478157,39600.02838917977,76.29513203883734,39676.32352121861,0.27604016271457277,0.8720560647032174,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
236,23,2,21.767986624916812,39622.335436044625,75.53598110690818,39697.87141715153,0.2626585217574755,0.8457475267441344,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
237,23,2,22.432654668859236,39644.43575669151,74.78438719730913,39719.22014388882,0.2710608374909756,0.8719434401226964,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
238,22,2,22.82141567414313,39667.06279186301,74.04027294709968,39741.103064810115,0.2760133666042656,0.9211568584311435,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
239,19,2,20.736292874497206,39688.841646137334,73.30355727224455,39762.14520340958,0.25004136378740416,0.8745630299667054,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
240,20,2,20.445810493148343,39709.432697821154,72.57417399664885,39782.0068718178,0.24650150012010622,0.8630156971415872,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
241,19,2,20.810852080471168,39730.061029107965,71.85204971170215,39801.91307881966,0.25115479475435515,0.8766934856263023,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
242,20,2,19.19739404191215,39750.065152169154,71.13710620654572,39821.2022583757,0.23107589715367094,0.8176058314082819,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
243,20,2,19.828588116960272,39769.57814324859,70.42928152509593,39840.007424773685,0.23905431764663215,0.8386652583736048,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
244,20,2,20.09108957965898,39789.537982096896,69.72849983427582,39859.26648193117,0.24242318770837373,0.8613627007179478,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
245,19,2,18.9472847667313,39809.05716927009,69.03468694055506,39878.091856210645,0.22821232621987872,0.8168759325168712,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
246,20,2,20.0155479437697,39828.53858562534,68.3477829818949,39896.88636860724,0.24165150502682894,0.860541378888016,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
247,20,2,19.95927796812836,39848.52599858129,67.66771157158172,39916.19371015287,0.24103313624835826,0.8674823486145993,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
248,20,2,20.130777675951784,39868.571026403326,66.99440619874511,39935.565432602074,0.24326105297682776,0.8604783108132855,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
249,22,2,21.520102955055947,39889.39646671883,66.32779972244997,39955.72426644128,0.26071099408604936,0.8430364329891104,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
250,25,2,25.134508445072914,39912.72377241889,65.66782947380844,39978.3916018927,0.30597366629997363,0.8864761615559162,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
251,25,2,25.65066817933085,39938.11636073109,65.01442452832332,40003.13078525941,0.31250735124705986,0.9037297198656282,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
252,23,2,23.877376876969556,39962.88038325924,64.36751964877175,40027.24790290801,0.29042201886105934,0.8927636566234562,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
253,18,2,21.293165626276455,39985.46565451086,63.72705281950744,40049.19270733037,0.25819935080031897,0.906837598113453,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
254,20,2,20.427098936311587,40006.32578679216,63.09295609254235,40069.4187428847,0.24745275938460312,0.8677882009039954,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
255,22,2,22.209715498759248,40027.64419400969,62.46517036746094,40090.10936437715,0.2698139990568778,0.8616078960782071,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
256,26,2,25.591863780721336,40051.54498364943,61.84363218603303,40113.388615835465,0.31216865171816827,0.8742481605377792,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
257,28,2,28.19835832111885,40078.44009470035,61.22827970581774,40139.66837440617,0.34482682617956806,0.9148269630022161,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
258,29,2,28.86459745772789,40106.97157258978,60.619047488520756,40167.5906200783,0.3532309947302633,0.900584127354174,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
259,30,2,30.31992668495811,40136.56383466112,60.0158783388196,40196.57971299994,0.3714980503518265,0.910437605809283,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
260,30,2,30.06685662175587,40166.75722631448,59.41870948897048,40226.175935803454,0.368409318229176,0.8911531915407298,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
261,33,2,34.14736784087072,40198.8643385458,58.82748489667527,40257.691823442474,0.4194897328342408,0.9235096085918685,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
262,33,2,34.85572655845972,40233.365885745465,58.242142009757266,40291.608027755225,0.4284174047398539,0.9322111097193907,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
263,33,2,33.784217060894925,40267.685857555145,57.66262135765822,40325.348478912805,0.41509595411602657,0.8939133426699821,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
264,34,2,35.90531765986362,40302.530624915526,57.08886964068004,40359.6194945562,0.44168149163798726,0.9157544636159135,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
265,34,2,37.0004476333074,40338.98350756211,56.52082668379771,40395.5043342459,0.4554416505245673,0.9348292893607588,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
266,34,2,35.43715863834,40375.20231069793,55.958433062707904,40431.16074376064,0.4359708033385632,0.8874143399274141,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
267,33,2,35.6293835398262,40410.73558178701,55.401638090010664,40466.137219877026,0.4384432145041503,0.9045557256539621,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
268,31,2,34.04264583518922,40445.57159647452,54.85038343585009,40500.42197991037,0.41867784278190967,0.9254437085122352,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
269,31,2,33.81800167101556,40479.50192022762,54.30461280109967,40533.80653302872,0.4159380066083467,0.9204082950241657,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
270,31,2,34.26380376652185,40513.542822946394,53.76427323896584,40567.30709618536,0.4215780868027263,0.9296626412617671,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
271,38,2,40.371461105537506,40550.860455382426,53.22930937062659,40604.08976475305,0.4979908725160104,0.9191000659279253,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
272,36,2,38.95830289520409,40590.525337382795,52.69966903193649,40643.22500641473,0.48039255369867156,0.9226779736641993,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
273,37,2,40.14894153711436,40630.078959598955,52.17529850653487,40682.25425810549,0.4953411217352005,0.9211878518569918,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
274,38,2,40.17342940519165,40670.24014507011,51.65614494545411,40721.89629001556,0.49571212162704514,0.9039899593545221,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
275,39,2,41.34878224636093,40711.00125089588,51.142157550722835,40762.1434084466,0.5104683200792524,0.8998000554959303,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
276,44,2,48.62832450388435,40755.989804271005,50.63328662604476,40806.62309089705,0.6015264168465806,0.9553611573831895,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
277,43,2,47.07714607615911,40803.842539561025,50.129476444884666,40853.97201600591,0.5821996204115599,0.9392818854276058,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
278,45,2,48.70942211360628,40851.73582365591,49.6306794560822,40901.36650311199,0.6026654769159068,0.9290388085036478,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
