job,vector,own_defense,defense_arm,seed,onset,steps_completed,end_reason,steps_at_or_after_onset_above_g_star,final_population,ratified_yields,yield_condition_blocked_count,action_modified,veto_entry_step,consensus_entry_step,veto_held_action_attack_modified,recorded_steps,heartbeat_count,raw_log,raw_row,audit_file
sybil_capture_own1_GRADED_1835087712,sybil_capture,True,GRADED,1835087712,50,300,step_limit,0,306,0,0,0,null,null,0,300,300,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087712_steps_attempt1.csv,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087712_row_attempt1.json,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087712_audit_attempt1.json
sybil_capture_own1_GRADED_1835087713,sybil_capture,True,GRADED,1835087713,50,300,step_limit,7,370,0,0,0,253,null,0,300,300,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087713_steps_attempt1.csv,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087713_row_attempt1.json,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087713_audit_attempt1.json
sybil_capture_own1_GRADED_1835087714,sybil_capture,True,GRADED,1835087714,50,300,step_limit,0,357,0,0,0,null,null,0,300,300,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087714_steps_attempt1.csv,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087714_row_attempt1.json,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087714_audit_attempt1.json
sybil_capture_own1_GRADED_1835087715,sybil_capture,True,GRADED,1835087715,50,300,step_limit,0,325,0,0,0,null,null,0,300,300,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087715_steps_attempt1.csv,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087715_row_attempt1.json,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087715_audit_attempt1.json
sybil_capture_own1_GRADED_1835087716,sybil_capture,True,GRADED,1835087716,50,300,step_limit,0,374,0,0,0,null,null,0,300,300,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087716_steps_attempt1.csv,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087716_row_attempt1.json,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087716_audit_attempt1.json
sybil_capture_own1_GRADED_1835087717,sybil_capture,True,GRADED,1835087717,50,300,step_limit,0,265,0,0,0,100,null,0,300,300,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087717_steps_attempt1.csv,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087717_row_attempt1.json,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087717_audit_attempt1.json
sybil_capture_own1_GRADED_1835087718,sybil_capture,True,GRADED,1835087718,50,300,step_limit,2,291,0,0,0,null,null,0,300,300,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087718_steps_attempt1.csv,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087718_row_attempt1.json,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087718_audit_attempt1.json
sybil_capture_own1_GRADED_1835087719,sybil_capture,True,GRADED,1835087719,50,300,step_limit,5,297,0,0,0,291,null,0,300,300,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087719_steps_attempt1.csv,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087719_row_attempt1.json,defense_xv_run_a2_sybil_capture_own1_GRADED_1835087719_audit_attempt1.json
measurement_tampering_own0_OFF_1835087700,measurement_tampering,False,OFF,1835087700,50,300,step_limit,4,267,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087700_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087700_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087700_audit_attempt1.json
measurement_tampering_own0_OFF_1835087701,measurement_tampering,False,OFF,1835087701,50,300,step_limit,0,309,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087701_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087701_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087701_audit_attempt1.json
measurement_tampering_own0_OFF_1835087702,measurement_tampering,False,OFF,1835087702,50,300,step_limit,0,269,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087702_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087702_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087702_audit_attempt1.json
measurement_tampering_own0_OFF_1835087703,measurement_tampering,False,OFF,1835087703,50,300,step_limit,4,313,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087703_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087703_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087703_audit_attempt1.json
measurement_tampering_own0_OFF_1835087704,measurement_tampering,False,OFF,1835087704,50,300,step_limit,3,340,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087704_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087704_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087704_audit_attempt1.json
measurement_tampering_own0_OFF_1835087705,measurement_tampering,False,OFF,1835087705,50,300,step_limit,3,259,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087705_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087705_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087705_audit_attempt1.json
measurement_tampering_own0_OFF_1835087706,measurement_tampering,False,OFF,1835087706,50,300,step_limit,0,296,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087706_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087706_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087706_audit_attempt1.json
measurement_tampering_own0_OFF_1835087707,measurement_tampering,False,OFF,1835087707,50,300,step_limit,0,326,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087707_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087707_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087707_audit_attempt1.json
measurement_tampering_own0_OFF_1835087708,measurement_tampering,False,OFF,1835087708,50,300,step_limit,1,268,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087708_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087708_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087708_audit_attempt1.json
measurement_tampering_own0_OFF_1835087709,measurement_tampering,False,OFF,1835087709,50,300,step_limit,0,291,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087709_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087709_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087709_audit_attempt1.json
measurement_tampering_own0_OFF_1835087710,measurement_tampering,False,OFF,1835087710,50,300,step_limit,0,354,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087710_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087710_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087710_audit_attempt1.json
measurement_tampering_own0_OFF_1835087711,measurement_tampering,False,OFF,1835087711,50,300,step_limit,0,354,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087711_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087711_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087711_audit_attempt1.json
measurement_tampering_own0_OFF_1835087712,measurement_tampering,False,OFF,1835087712,50,300,step_limit,0,313,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087712_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087712_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087712_audit_attempt1.json
measurement_tampering_own0_OFF_1835087713,measurement_tampering,False,OFF,1835087713,50,300,step_limit,0,276,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087713_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087713_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087713_audit_attempt1.json
measurement_tampering_own0_OFF_1835087714,measurement_tampering,False,OFF,1835087714,50,300,step_limit,0,305,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087714_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087714_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087714_audit_attempt1.json
measurement_tampering_own0_OFF_1835087715,measurement_tampering,False,OFF,1835087715,50,300,step_limit,0,253,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087715_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087715_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087715_audit_attempt1.json
measurement_tampering_own0_OFF_1835087716,measurement_tampering,False,OFF,1835087716,50,300,step_limit,0,374,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087716_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087716_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087716_audit_attempt1.json
measurement_tampering_own0_OFF_1835087717,measurement_tampering,False,OFF,1835087717,50,300,step_limit,4,323,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087717_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087717_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087717_audit_attempt1.json
measurement_tampering_own0_OFF_1835087718,measurement_tampering,False,OFF,1835087718,50,300,step_limit,3,316,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087718_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087718_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087718_audit_attempt1.json
measurement_tampering_own0_OFF_1835087719,measurement_tampering,False,OFF,1835087719,50,300,step_limit,0,317,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087719_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087719_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_OFF_1835087719_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087700,measurement_tampering,False,GRADED,1835087700,50,300,step_limit,0,277,0,0,0,71,79,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087700_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087700_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087700_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087701,measurement_tampering,False,GRADED,1835087701,50,300,step_limit,0,309,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087701_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087701_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087701_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087702,measurement_tampering,False,GRADED,1835087702,50,300,step_limit,0,269,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087702_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087702_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087702_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087703,measurement_tampering,False,GRADED,1835087703,50,300,step_limit,4,313,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087703_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087703_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087703_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087704,measurement_tampering,False,GRADED,1835087704,50,300,step_limit,3,340,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087704_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087704_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087704_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087705,measurement_tampering,False,GRADED,1835087705,50,300,step_limit,3,259,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087705_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087705_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087705_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087706,measurement_tampering,False,GRADED,1835087706,50,300,step_limit,0,293,0,0,0,289,292,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087706_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087706_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087706_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087707,measurement_tampering,False,GRADED,1835087707,50,300,step_limit,0,326,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087707_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087707_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087707_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087708,measurement_tampering,False,GRADED,1835087708,50,300,step_limit,1,268,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087708_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087708_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087708_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087709,measurement_tampering,False,GRADED,1835087709,50,300,step_limit,0,291,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087709_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087709_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087709_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087710,measurement_tampering,False,GRADED,1835087710,50,300,step_limit,0,253,0,0,0,207,293,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087710_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087710_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087710_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087711,measurement_tampering,False,GRADED,1835087711,50,300,step_limit,0,294,0,0,0,50,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087711_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087711_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087711_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087712,measurement_tampering,False,GRADED,1835087712,50,300,step_limit,0,313,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087712_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087712_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087712_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087713,measurement_tampering,False,GRADED,1835087713,50,300,step_limit,0,276,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087713_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087713_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087713_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087714,measurement_tampering,False,GRADED,1835087714,50,300,step_limit,0,305,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087714_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087714_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087714_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087715,measurement_tampering,False,GRADED,1835087715,50,300,step_limit,0,237,0,0,0,225,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087715_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087715_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087715_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087716,measurement_tampering,False,GRADED,1835087716,50,300,step_limit,0,374,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087716_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087716_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087716_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087717,measurement_tampering,False,GRADED,1835087717,50,300,step_limit,4,323,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087717_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087717_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087717_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087718,measurement_tampering,False,GRADED,1835087718,50,300,step_limit,0,249,0,0,0,63,160,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087718_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087718_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087718_audit_attempt1.json
measurement_tampering_own0_GRADED_1835087719,measurement_tampering,False,GRADED,1835087719,50,300,step_limit,0,317,0,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087719_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087719_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own0_GRADED_1835087719_audit_attempt1.json
measurement_tampering_own1_OFF_1835087700,measurement_tampering,True,OFF,1835087700,50,300,step_limit,0,348,1,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087700_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087700_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087700_audit_attempt1.json
measurement_tampering_own1_OFF_1835087701,measurement_tampering,True,OFF,1835087701,50,300,step_limit,0,311,1,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087701_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087701_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087701_audit_attempt1.json
measurement_tampering_own1_OFF_1835087702,measurement_tampering,True,OFF,1835087702,50,300,step_limit,0,281,1,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087702_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087702_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087702_audit_attempt1.json
measurement_tampering_own1_OFF_1835087703,measurement_tampering,True,OFF,1835087703,50,300,step_limit,0,307,1,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087703_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087703_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087703_audit_attempt1.json
measurement_tampering_own1_OFF_1835087704,measurement_tampering,True,OFF,1835087704,50,300,step_limit,0,286,1,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087704_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087704_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087704_audit_attempt1.json
measurement_tampering_own1_OFF_1835087705,measurement_tampering,True,OFF,1835087705,50,300,step_limit,0,389,1,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087705_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087705_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087705_audit_attempt1.json
measurement_tampering_own1_OFF_1835087706,measurement_tampering,True,OFF,1835087706,50,300,step_limit,0,314,1,0,0,null,null,0,300,300,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087706_steps_attempt1.csv,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087706_row_attempt1.json,defense_xv_run_a2_measurement_tampering_own1_OFF_1835087706_audit_attempt1.json
