absolute_resolution_multiplier,absolute_term_enabled,absolute_term_strength,attack_cost_model,attacker_capability,capability_ratio,cell_index,collapse_severity,committed_resolution_probability,defender_capability,defense_cost_model,defense_failed,derived_capability_ratio,effective_rank,elapsed_seconds,frontier_validator_count,gate,institution_validator_count,measured_rank,merge_rule,outputs_identical,parity_level,rank_axis_unchanged,record_type,replicate,resolution_probability,resolution_probability_difference,seed,two_dial_resolution_probability,validator_set_size
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.055e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,125,0.4,,1020725941,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0419e-05,1,gate_2_collapse_control,1,2,threshold_connected_components,,0.316,,curve_run,126,0.4,,266865289,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0291e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,127,0.4,,1002000200,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0088e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,128,0.4,,895725818,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0018e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,129,0.4,,781798071,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.892e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,130,0.4,,937651349,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0068e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,131,0.4,,1088295765,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.92e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,132,0.4,,15031121,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0012e-05,1,gate_2_collapse_control,1,2,threshold_connected_components,,0.316,,curve_run,133,0.4,,762569611,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.947e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,134,0.4,,689623429,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.929e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,135,0.4,,1466610190,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.824e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,136,0.4,,1113384206,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.789e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,137,0.4,,40977361,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.663e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,138,0.4,,1059201423,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.59e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,139,0.4,,1750221798,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.705e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,140,0.4,,1352984994,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.828e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,141,0.4,,1222929524,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.733e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,142,0.4,,1001455770,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.773e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,143,0.4,,43693649,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.981e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,144,0.4,,601787217,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,9.766e-06,1,gate_2_collapse_control,1,2,threshold_connected_components,,0.316,,curve_run,145,0.4,,1396445621,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.758e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,146,0.4,,2014477540,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.877e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,147,0.4,,1843570350,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.642e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,148,0.4,,161657312,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0234e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,149,0.4,,760111770,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.0068e-05,1,gate_2_collapse_control,1,2,threshold_connected_components,,0.316,,curve_run,150,0.4,,325536950,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.857e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,151,0.4,,645535729,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,9.877e-06,1,gate_2_collapse_control,1,2,threshold_connected_components,,0.316,,curve_run,152,0.4,,601645003,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.976e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,153,0.4,,682141668,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.993e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,154,0.4,,407110656,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,9.871e-06,1,gate_2_collapse_control,1,2,threshold_connected_components,,0.316,,curve_run,155,0.4,,140482633,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.932e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,156,0.4,,729937396,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0321e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,157,0.4,,1033038879,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.822e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,158,0.4,,1774462403,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0061e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,159,0.4,,1128606464,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.959e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,160,0.4,,1462292101,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0111e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,161,0.4,,202168825,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.912e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,162,0.4,,2119821073,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.722e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,163,0.4,,1023009538,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.802e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,164,0.4,,1952741568,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.916e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,165,0.4,,818692176,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.712e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,166,0.4,,1158985920,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.81e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,167,0.4,,896701660,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.926e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,168,0.4,,1422117965,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.924e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,169,0.4,,721071862,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.95e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,170,0.4,,1890974898,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,9.769e-06,1,gate_2_collapse_control,1,2,threshold_connected_components,,0.316,,curve_run,171,0.4,,1103728276,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,9.959e-06,1,gate_2_collapse_control,1,2,threshold_connected_components,,0.316,,curve_run,172,0.4,,1426359340,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0044e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,173,0.4,,1999323537,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.98e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,174,0.4,,1581427580,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,9.863e-06,1,gate_2_collapse_control,1,2,threshold_connected_components,,0.316,,curve_run,175,0.4,,1140923702,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.894e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,176,0.4,,936458281,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.2269e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,177,0.4,,59559242,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.859e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,178,0.4,,80891517,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.851e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,179,0.4,,1851334847,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.3557e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,180,0.4,,498218429,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.074e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,181,0.4,,205898376,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1781e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,182,0.4,,1899507081,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0761e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,183,0.4,,377393568,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0392e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,184,0.4,,2133080005,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1001e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,185,0.4,,794648205,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0621e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,186,0.4,,799390041,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1224e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,187,0.4,,803753336,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.1709e-05,1,gate_2_collapse_control,1,2,threshold_connected_components,,0.316,,curve_run,188,0.4,,1757507941,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.1487e-05,1,gate_2_collapse_control,1,2,threshold_connected_components,,0.316,,curve_run,189,0.4,,186609455,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0967e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,190,0.4,,508153895,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0811e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,191,0.4,,403640378,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1703e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,192,0.4,,1652510736,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.3056e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,193,0.4,,397667049,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0238e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,194,0.4,,1571541721,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,9.967e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,195,0.4,,1438259858,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0657e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,196,0.4,,1088168367,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.0091e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,0.316,,curve_run,197,0.4,,853244291,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,True,1.0,2,1.1472e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,0.316,,curve_run,198,0.4,,794212472,,2
1.0,False,0.22163300225716118,linear,0.316,,,0.0,,0.316,pairwise_exact,False,1.0,2,1.1765e-05,1,gate_2_collapse_control,1,2,threshold_connected_components,,0.316,,curve_run,199,0.4,,539498515,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.1917e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,1.0,,curve_run,0,0.4,,1188470910,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.3445e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,1.0,,curve_run,1,0.4,,1395859762,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.0344e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,2,0.4,,1264506170,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.0654e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,1.0,,curve_run,3,0.4,,1556027298,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.0195e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,1.0,,curve_run,4,0.4,,1582017323,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,9.982e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,5,0.4,,1931600950,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,9.947e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,6,0.4,,1046194019,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,2,1.0122e-05,1,gate_2_collapse_control,1,2,threshold_connected_components,,1.0,,curve_run,7,0.4,,1784837803,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.2339e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,8,0.4,,718699926,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.058e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,1.0,,curve_run,9,0.4,,1805926492,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.0451e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,10,0.4,,164163603,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.1701e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,11,0.4,,537995660,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.073e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,12,0.4,,851270562,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.1374e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,13,0.4,,481106105,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,9.968e-06,1,gate_2_collapse_control,1,4,threshold_connected_components,,1.0,,curve_run,14,0.4,,1955556020,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.0454e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,15,0.4,,2028767679,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.0066e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,1.0,,curve_run,16,0.4,,1420313320,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.0791e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,1.0,,curve_run,17,0.4,,1528077811,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.0492e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,1.0,,curve_run,18,0.4,,1507530112,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.1117e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,19,0.4,,960505843,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.022e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,20,0.4,,1864978616,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,2,9.697e-06,1,gate_2_collapse_control,1,2,threshold_connected_components,,1.0,,curve_run,21,0.4,,34116748,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,9.881e-06,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,22,0.4,,1055298695,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,2,9.94e-06,1,gate_2_collapse_control,1,2,threshold_connected_components,,1.0,,curve_run,23,0.4,,700673721,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.187e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,24,0.4,,438667197,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.0265e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,1.0,,curve_run,25,0.4,,1403598656,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.0861e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,1.0,,curve_run,26,0.4,,1303848042,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.0091e-05,1,gate_2_collapse_control,1,4,threshold_connected_components,,1.0,,curve_run,27,0.4,,924704806,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.0138e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,28,0.4,,1536920775,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,2,1.1652e-05,1,gate_2_collapse_control,1,2,threshold_connected_components,,1.0,,curve_run,29,0.4,,1360556195,,2
1.0,False,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,2,1.0001e-05,1,gate_2_collapse_control,1,3,threshold_connected_components,,1.0,,curve_run,30,0.4,,1699267893,,2
